Caminho do cliente;Última verificação;Estado dispositivo;Próximo estado do dispositivo;Fabricante;Modelo;Endereço IP;Número de série;Mac Address;Nome do dispositivo;Localização;Número do modelo;É cor;É duplex;Tecnologia do dispositivo;Tipologia do dispositivo;Data instalação;Localização;Firmware;Criado em;Modificado em;Está desligado;Nome do agente;Contador dispositivo;Total mono;Total cor;Total impressão;Total cópia;Total simples;Total duplex;Total <= A4;Total >= A3;Total impressão mono;Total impressão cor;Total cópia mono;Total cópia cor;Total fax;Total digitalização;Mono <= A4;Cor <= A4;Impressão <= A4;Cópia <= A4;Mono >= A3;Cor >= A3;Impressão >= A3;Cópia >= A3;Mono simples;Cor simples;Impressão simples;Cópia simples;Simples <= A4;Simples >= A3;Mono duplex;Cor duplex;Impressão duplex;Cópia duplex;Duplex <= A4;Duplex >= A3;Mono simples <= A4;Mono simples >= A3;Cor simples <= A4;Cor simples >= A3;Mono duplex <= A4;Mono duplex >= A3;Cor duplex <= A4;Cor duplex >= A3;Impressão mono <= A4;Impressão mono >= A3;Impressão cor <= A4;Impressão cor >= A3;Impressão mono simples;Impressão cor simples;Impressão simples <= A4;Impressão simples >= A3;Impressão mono duplex;Impressão cor duplex;Impressão duplex <= A4;Impressão duplex <= A4;Cópia mono <= A4;Cópia mono >= A3;Cópia cor <= A4;Cópia cor >= A3;Cópia mono simples;Cópia cor simples;Cópia simples <= A4;Cópia simples >= A3;Cópia mono duplex;Cópia cor duplex;Cópia duplex <= A4;Cópia duplex >= A3;Impressão <= A4 simples mono;Impressão <= A4 duplex mono;Impressão <= A4 simples cor;Impressão <= A4 duplex cor;Impressões >= A3 simples mono;Impressões >= A3 duplex mono;Impressões >= A3 simples cor;Impressões >= A3 duplex cor;Cópia <= A4 simples mono;Cópia <= A4 duplex mono;Cópia <= A4 simples cor;Cópia <= A4 duplex cor;Cópias >= A3 simples mono;Cópias >= A3 duplex mono;Cópias >= A3 simples cor;Cópias >= A3 duplex cor;Contador Canon 101;Contador Canon 102;Contador Canon 103;Contador Canon 104;Contador Canon 106;Contador Canon 108;Contador Canon 109;Contador Canon 112;Contador Canon 113;Contador Canon 122;Contador Canon 123;Contador Canon 124;Contador Canon 125;Contador Canon 405;Contador Canon 409;Contador Canon 501;Contador Canon 915;Contador Canon 916;Kyocera Nível 1;Kyocera Nível 2;Kyocera Nível 3;Revelador Preto Ricoh;Revelador Cor Ricoh;Contador Xerox nívek 1 de preto+cor;Contador Xerox nível 2 de cor;Contador Xerox nível 3 de cor;Nível do Toner Preto;Nível do Toner Ciano;Nível do Toner Magenta;Nível do Toner Amarelo;Kit Manutenção;Kit Transferência;Tambor Preto;Tambor Ciano;Tambor Magenta;Tambor Amarelo;Revelador Preto;Revelador Ciano;Revelador Magenta;Revelador Amarelo;Desperdício Preto;Desperdício Ciano;Desperdício Magenta;Desperdício Amarelo;Unidade Agrafos;Unidade Fusor;Tela de Transferência;Unidade da Tela de Transferência;Removedor de Pó de Papel;Filtro Ozono;Painel frontal;Alerta;HP Impressão Accent;HP Cópia Accent;HP Fax Accent;HP Impressão Escritório;HP Cópia Escritório;HP Impressão Profissional;HP Cópia Profissional;HP ciclo do motor;HP ciclo do motor de cor;HP ciclo do motor mono;Business Color;Graphics Color;Highlight Color;Ricoh Color Coverage 1;Ricoh Color Coverage 2;Ricoh Color Coverage 3;Contador Canon 114;Contador Canon 964;Contador Canon 965;Unidade Laser;Descrição do cartucho preto;Número de série do cartucho preto;Descrição do cartucho ciano;Número de série do cartucho ciano;Descrição do cartucho magenta;Número de série do cartucho magenta;Descrição do cartucho amarelo;Número de série do cartucho amarelo;Marianne;Conexão elétrica (h);Modo de suspensão (h);Modo de poupança de energia (h);Modo de funcionamento (h);Consumo de energia (kWh);Emissão de CO2 (kg);Total outro mono;Total outro cor;Contador Canon 502;Uso papel (m2);Uso papel (ft2);Uso total de tinta (ml);Cartucho preto usado;Cartucho ciano usado;Cartucho amarelo usado;Cartucho magenta usado;Marianne Impressão;Marianne Cópia
BIM->BIM;2020/03/05 11:52:58;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.105.25;VM48Y15020;00:17:C8:6D:3B:E2;KM6D3BE2;DCC -Chaimite;;Não;Sim;Laser;Impressora;;DCC -Chaimite;2T6_S000.002.028;2019/05/29 14:55:26;2020/03/05 11:18:25;Não;BIM;52352;52352;;;;34539;17813;52352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;"Pronta para imprimir.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:38;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.33;LS67Z48383;00:17:C8:58:11:A8;PEMZSE04D02;DFDI -DIR Func Desenvolv Informa;;Não;Sim;Laser;Multifunções;;DFDI -DIR Func Desenvolv Informa;2P0_2000.006.113;2018/05/17 09:37:35;2020/03/05 11:18:03;Não;BIM;2300;2300;;2170;130;1176;1124;2300;;2170;;130;;;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/01/27 11:38:51;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.110.140;VM48Y15532;00:17:C8:6D:83:2A;KM6D832A;PRN -Rovuma Empresas;;Não;Sim;Laser;Impressora;;PRN -Rovuma Empresas;2T6_S000.002.302;2019/03/07 14:02:15;2020/01/27 11:43:43;Não;BIM;22369;22369;;;;22296;74;22369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;;"Pronta para imprimir.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:44;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.187;VM48Y15040;00:17:C8:6D:66:7D;KM6D667D;DCS2 -MICA;;Não;Sim;Laser;Impressora;;DCS2 -MICA;2T6_S000.002.302;2019/06/14 16:16:12;2020/03/05 11:13:12;Não;BIM;25745;25745;;;;25332;413;25745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:12;Gerir;Gerir;Kyocera;ECOSYS M3540dn;10.164.109.65;LSA8449013;00:17:C8:67:DD:29;PBMZ0PCX01;DCS2 -Machava;;Não;Sim;Laser;Multifunções;;DCS2 -Machava;2NZ_2000.006.113;2019/10/21 13:44:25;2020/03/05 11:09:47;Não;BIM;44828;44828;;25460;19368;34396;10432;44828;;25460;;19368;;;40364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:53;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.100.11;VM48Z16690;00:17:C8:6D:97:76;KM6D9776;DCN -Angoche;;Não;Sim;Laser;Impressora;;DCN -Angoche;2T6_S000.002.028;2019/08/01 22:16:44;2020/03/05 11:13:50;Não;BIM;13447;13447;;;;12066;1381;13447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:33;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.104.246;VM48Y15497;00:17:C8:6D:76:6B;KM6D766B;DCC -UCM Beira;;Não;Sim;Laser;Impressora;;DCC -UCM Beira;2T6_S000.002.028;2019/06/10 11:55:00;2020/03/05 11:06:16;Não;BIM;10831;10831;;;;10829;2;10831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:15;Gerir;Gerir;Kyocera;TASKalfa 3212i;10.160.48.95;R428502115;00:17:C8:63:17:7D;PEMZSE12D08;Secretaria Geral;;Não;Sim;Laser;Multifunções;;Secretaria Geral;2V6_2000.001.409;2018/11/01 12:52:34;2020/03/05 11:14:21;Não;BIM;58472;58472;;32719;25753;44604;13868;58472;;32719;;25753;;;36030;58472;;;;;;;;44604;;;;;;13868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;;;;;;;;;;100;;;;;;;;;;"Em Espera...";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:53:14;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.98.58;VM48Z16192;00:17:C8:6D:84:DE;KM6D84DE;DCN -Samora Machel Lichinga;;Não;Sim;Laser;Impressora;;DCN -Samora Machel Lichinga;2T6_S000.002.302;2019/05/29 14:54:11;2020/03/05 11:18:57;Não;BIM;6901;6901;;5451;;6773;128;6901;;5451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/02/18 15:27:38;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.99.235;R4Z8503342;00:17:C8:68:D9:EE;PBMZ0ZMX01;DCC-PEBANE;;Não;Sim;Laser;Multifunções;;DCC-PEBANE;2TF_S000.001.319;2019/11/01 11:47:49;2020/02/18 14:40:08;Não;BIM;9574;9574;;5026;4548;9124;450;9574;;5026;;4548;;;12296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;"Em Espera";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:20;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.10;LS67Z48330;00:17:C8:58:12:2A;PEMZSE11E06;DQ -Centro Atencao Cliente;;Não;Sim;Laser;Multifunções;;DQ -Centro Atencao Cliente;2P0_2000.007.124;2018/05/21 12:06:32;2020/03/05 11:05:44;Não;BIM;67145;67145;;62677;4468;37161;29984;67145;;62677;;4468;;;29670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;"Processando";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:07;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.104.27;R4Z8X08772;00:17:C8:6C:A5:37;PBMZ0SHT01;PRP -Beira Club Prestige;;Não;Sim;Laser;Multifunções;;PRP -Beira Club Prestige;2TF_S000.002.201;2019/05/23 21:35:35;2020/03/05 11:09:24;Não;BIM;59961;59961;;22616;37345;45927;14034;59961;;22616;;37345;;;64970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:54:46;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.164.110.107;LS67Z48358;00:17:C8:58:11:C0;PBMZFPPGX01;DCS1 -Ressano Garcia;;Não;Sim;Laser;Multifunções;;DCS1 -Ressano Garcia;2P0_2000.007.124;2018/06/21 11:36:49;2020/03/05 11:21:34;Não;BIM;100885;100885;;69648;31237;65965;34920;100885;;69648;;31237;;;67780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:19;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.98.19;VM48Y15707;00:17:C8:6D:77:10;KM6D7710;DCN -3 Fev Cuamba;;Não;Sim;Laser;Impressora;;DCN -3 Fev Cuamba;2T6_S000.002.028;2019/06/13 00:04:30;2020/03/05 11:16:07;Não;BIM;5098;5098;;;;5056;42;5098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:27;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.51;VM48Y15445;00:17:C8:6D:64:78;KM6D6478;DCS1 -Lenine;;Não;Sim;Laser;Impressora;;DCS1 -Lenine;2T6_S000.002.302;2019/08/22 20:06:43;2020/03/05 11:14:49;Não;BIM;20539;20539;;;;20539;;20539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:01;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.104.90;VM48Y13958;00:17:C8:6D:3B:0B;KM6D3B0B;DCC -Gorongosa;;Não;Sim;Laser;Impressora;;DCC -Gorongosa;2T6_S000.002.028;2019/06/21 03:53:18;2020/03/05 11:05:42;Não;BIM;7573;7573;;;;7573;;7573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:32;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.102.173;VM48Z16545;00:17:C8:6D:99:B4;KM6D99B4;PRP -TETE Prestige;;Não;Sim;Laser;Impressora;;PRP -TETE Prestige;2T6_S000.002.302;2019/05/16 19:01:21;2020/03/05 11:12:53;Não;BIM;24177;24177;;;;24171;6;24177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:27;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.98.61;R4Z8X09022;00:17:C8:6C:A6:63;PBMZ0BCX02;DCN -Samora Machel Lichinga;;Não;Sim;Laser;Multifunções;;DCN -Samora Machel Lichinga;2TF_S000.002.201;2019/05/23 21:30:19;2020/03/05 11:05:59;Não;BIM;49075;49075;;32042;17033;37166;11909;49075;;32042;;17033;;;36831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:12;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.103.81;R4Z8X09024;00:17:C8:6C:A6:64;PBMZ0ADX01;DCCI -Tambara -02;;Não;Sim;Laser;Multifunções;;DCCI -Tambara -02;2TF_S000.001.349;2019/05/11 13:02:11;2020/03/05 11:17:18;Não;BIM;72778;72778;;46382;26396;54939;17839;72778;;46382;;26396;;;63672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:53:20;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.102.163;VM48Z16064;00:17:C8:6D:93:3F;KM6D933F;PRP -TETE Prestige;;Não;Sim;Laser;Impressora;;PRP -TETE Prestige;2T6_S000.002.302;2019/05/16 19:01:21;2020/03/05 11:19:11;Não;BIM;22757;22757;;;;22754;3;22757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:13;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.99.131;VM49128213;00:17:C8:6F:3F:C7;KM6F3FC7;DCC - UCM Quelimane;;Não;Sim;Laser;Impressora;;DCC - UCM Quelimane;2T6_S000.002.302;2019/09/17 18:35:29;2020/03/05 11:15:51;Não;BIM;7591;7591;;;;7591;;7591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:45;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.108.45;VM48Y15717;00:17:C8:6D:79:65;KM6D7965;DCS2-25 de Setembro;;Não;Sim;Laser;Impressora;;DCS2-25 de Setembro;2T6_S000.002.302;2019/10/01 13:47:18;2020/03/05 11:13:14;Não;BIM;19764;19764;;;;18389;1375;19764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:48:28;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.99.124;R4Z8604549;00:17:C8:69:9D:11;PBMZ0ZAS02;SIM -Delegacao de Quelimane;;Não;Sim;Laser;Multifunções;;SIM -Delegacao de Quelimane;2TF_S000.002.201;2019/04/30 20:00:34;2020/03/05 11:11:56;Não;BIM;3257;3257;;2273;984;2150;1107;3257;;2273;;984;;;2273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:46:51;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.110.35;VM48Y13749;00:17:C8:6D:3A:9C;KM6D3A9C;;;Não;Sim;Laser;Impressora;;;2T6_S000.002.302;2019/11/11 17:26:36;2020/03/05 11:08:51;Não;BIM;17112;17112;;;;17030;82;17112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:09;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.111.253;VM48Y14861;00:17:C8:6D:42:69;KM6D4269;DCS2 -Junta;;Não;Sim;Laser;Impressora;;DCS2 -Junta;2T6_S000.002.302;2019/05/20 09:22:15;2020/03/05 11:09:25;Não;BIM;28139;28139;;;;28127;12;28139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;;;;;;;;;;;;;;;;;;;"Pronta para imprimir.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/02/08 20:25:29;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.101.59;VM48Y14380;00:17:C8:6D:43:16;KM6D4316;DCN -Muecate;;Não;Sim;Laser;Impressora;;DCN -Muecate;2T6_S000.002.028;2019/07/11 20:48:03;2020/02/08 19:35:17;Não;BIM;9057;9057;;;;8883;174;9057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:18;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.110.68;VM49123527;00:17:C8:6E:C1:7E;KM6EC17E;;;Não;Sim;Laser;Impressora;;;2T6_S000.002.302;2019/10/16 14:18:01;2020/03/05 11:14:34;Não;BIM;8278;8278;;;;8278;;8278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:50;Gerir;Gerir;Ricoh;Aficio MP 201;10.164.107.155;W3018603078;00:26:73:1B:43:FB;RNP1B43FB;DCS1 -XAI -XAI;;Não;Sim;Laser;Multifunções;;DCS1 -XAI -XAI;1.08;2017/04/06 14:36:15;2020/03/05 11:15:14;Não;BIM;230224;230224;;157009;57390;;39090;;;157009;;57390;;15825;107680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;"Pronto";"Substituir PCU{30401}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:30;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.102.145;R4Z8X08840;00:17:C8:6C:A5:3A;PBMZ0TJX01;DCCI -Luenha -Changara;;Não;Sim;Laser;Multifunções;;DCCI -Luenha -Changara;2TF_S000.001.349;2019/06/13 23:14:20;2020/03/05 11:14:57;Não;BIM;37298;37298;;16662;20636;30927;6371;37298;;16662;;20636;;;47418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:17;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.164.111.177;LS67Z47221;00:17:C8:57:9E:C3;PBMZFPPPX01;DCS1 -Matola 700;;Não;Sim;Laser;Multifunções;;DCS1 -Matola 700;2P0_2000.007.124;2018/06/15 16:57:21;2020/03/05 11:12:38;Não;BIM;166633;166633;;115730;50903;105336;61297;166633;;115730;;50903;;;124201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:14;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.110.77;VM49123526;00:17:C8:6E:C3:2D;KM6EC32D;PRP -Praca Trab Prestige;;Não;Sim;Laser;Impressora;;PRP -Praca Trab Prestige;2T6_S000.002.302;2019/06/27 10:06:05;2020/03/05 11:09:34;Não;BIM;2222;2222;;;;2222;;2222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
