Caminho do cliente;Última verificação;Estado dispositivo;Próximo estado do dispositivo;Fabricante;Modelo;Endereço IP;Número de série;Mac Address;Nome do dispositivo;Localização;Número do modelo;É cor;É duplex;Tecnologia do dispositivo;Tipologia do dispositivo;Data instalação;Localização;Firmware;Criado em;Modificado em;Está desligado;Nome do agente;Contador dispositivo;Total mono;Total cor;Total impressão;Total cópia;Total simples;Total duplex;Total <= A4;Total >= A3;Total impressão mono;Total impressão cor;Total cópia mono;Total cópia cor;Total fax;Total digitalização;Mono <= A4;Cor <= A4;Impressão <= A4;Cópia <= A4;Mono >= A3;Cor >= A3;Impressão >= A3;Cópia >= A3;Mono simples;Cor simples;Impressão simples;Cópia simples;Simples <= A4;Simples >= A3;Mono duplex;Cor duplex;Impressão duplex;Cópia duplex;Duplex <= A4;Duplex >= A3;Mono simples <= A4;Mono simples >= A3;Cor simples <= A4;Cor simples >= A3;Mono duplex <= A4;Mono duplex >= A3;Cor duplex <= A4;Cor duplex >= A3;Impressão mono <= A4;Impressão mono >= A3;Impressão cor <= A4;Impressão cor >= A3;Impressão mono simples;Impressão cor simples;Impressão simples <= A4;Impressão simples >= A3;Impressão mono duplex;Impressão cor duplex;Impressão duplex <= A4;Impressão duplex <= A4;Cópia mono <= A4;Cópia mono >= A3;Cópia cor <= A4;Cópia cor >= A3;Cópia mono simples;Cópia cor simples;Cópia simples <= A4;Cópia simples >= A3;Cópia mono duplex;Cópia cor duplex;Cópia duplex <= A4;Cópia duplex >= A3;Impressão <= A4 simples mono;Impressão <= A4 duplex mono;Impressão <= A4 simples cor;Impressão <= A4 duplex cor;Impressões >= A3 simples mono;Impressões >= A3 duplex mono;Impressões >= A3 simples cor;Impressões >= A3 duplex cor;Cópia <= A4 simples mono;Cópia <= A4 duplex mono;Cópia <= A4 simples cor;Cópia <= A4 duplex cor;Cópias >= A3 simples mono;Cópias >= A3 duplex mono;Cópias >= A3 simples cor;Cópias >= A3 duplex cor;Contador Canon 101;Contador Canon 102;Contador Canon 103;Contador Canon 104;Contador Canon 106;Contador Canon 108;Contador Canon 109;Contador Canon 112;Contador Canon 113;Contador Canon 122;Contador Canon 123;Contador Canon 124;Contador Canon 125;Contador Canon 405;Contador Canon 409;Contador Canon 501;Contador Canon 915;Contador Canon 916;Kyocera Nível 1;Kyocera Nível 2;Kyocera Nível 3;Revelador Preto Ricoh;Revelador Cor Ricoh;Contador Xerox nívek 1 de preto+cor;Contador Xerox nível 2 de cor;Contador Xerox nível 3 de cor;Nível do Toner Preto;Nível do Toner Ciano;Nível do Toner Magenta;Nível do Toner Amarelo;Kit Manutenção;Kit Transferência;Tambor Preto;Tambor Ciano;Tambor Magenta;Tambor Amarelo;Revelador Preto;Revelador Ciano;Revelador Magenta;Revelador Amarelo;Desperdício Preto;Desperdício Ciano;Desperdício Magenta;Desperdício Amarelo;Unidade Agrafos;Unidade Fusor;Tela de Transferência;Unidade da Tela de Transferência;Removedor de Pó de Papel;Filtro Ozono;Painel frontal;Alerta;HP Impressão Accent;HP Cópia Accent;HP Fax Accent;HP Impressão Escritório;HP Cópia Escritório;HP Impressão Profissional;HP Cópia Profissional;HP ciclo do motor;HP ciclo do motor de cor;HP ciclo do motor mono;Business Color;Graphics Color;Highlight Color;Ricoh Color Coverage 1;Ricoh Color Coverage 2;Ricoh Color Coverage 3;Contador Canon 114;Contador Canon 964;Contador Canon 965;Unidade Laser;Descrição do cartucho preto;Número de série do cartucho preto;Descrição do cartucho ciano;Número de série do cartucho ciano;Descrição do cartucho magenta;Número de série do cartucho magenta;Descrição do cartucho amarelo;Número de série do cartucho amarelo;Marianne;Conexão elétrica (h);Modo de suspensão (h);Modo de poupança de energia (h);Modo de funcionamento (h);Consumo de energia (kWh);Emissão de CO2 (kg);Total outro mono;Total outro cor;Contador Canon 502;Uso papel (m2);Uso papel (ft2);Uso total de tinta (ml);Cartucho preto usado;Cartucho ciano usado;Cartucho amarelo usado;Cartucho magenta usado;Marianne Impressão;Marianne Cópia
BIM->BIM;2020/03/05 11:46:10;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.164.112.219;LS67Z48387;00:17:C8:58:11:15;PBMZ0M2U01;DCS2 -FPLM Massmarket;;Não;Sim;Laser;Multifunções;;DCS2 -FPLM Massmarket;2P0_2000.007.124;2018/06/04 22:06:17;2020/03/05 11:07:47;Não;BIM;147105;147105;;99010;48095;99885;47220;147105;;99010;;48095;;;130459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;;"Processando";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:38;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.16;LS67Z47899;00:17:C8:57:A2:0B;PEMZSE01E01;SIM Automovel Sinistros;;Não;Sim;Laser;Multifunções;;SIM Automovel Sinistros;2P0_2000.007.124;2018/05/31 17:06:48;2020/03/05 11:06:31;Não;BIM;39867;39867;;33796;6071;27488;12379;39867;;33796;;6071;;;19078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:46:02;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.106.26;VM48Y15738;00:17:C8:6D:79:74;KM6D7974;719-DCS-BIM - INHAMBANE;;Não;Sim;Laser;Impressora;;719-DCS-BIM - INHAMBANE;2T6_S000.002.302;2019/08/23 14:04:38;2020/03/05 11:07:33;Não;BIM;17624;17624;;;;17624;;17624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:46:10;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.121;LS68149228;00:17:C8:58:6C:6C;PEMZSE06D04;DBD -DIR Banca Digital;;Não;Sim;Laser;Multifunções;;DBD -DIR Banca Digital;2P0_2000.007.124;2018/05/18 16:36:57;2020/03/05 11:07:44;Não;BIM;8965;8965;;7993;972;4191;4774;8965;;7993;;972;;;1284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:22;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.112.19;VM49123543;00:17:C8:6E:C2:FE;KM6EC2FE;PRP -Sommerschield Prestige;;Não;Sim;Laser;Impressora;;PRP -Sommerschield Prestige;2T6_S000.002.302;2019/08/12 16:45:52;2020/03/05 11:16:10;Não;BIM;17345;17345;;;;17345;;17345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2019/09/05 10:43:34;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.99.221;VM48Y15035;00:17:C8:6D:64:84;KM6D6484;2T6_S000.002.028;;Não;Sim;Laser;Impressora;;2T6_S000.002.028;2T6_S000.002.028;2019/08/28 19:19:01;2019/09/05 11:29:55;Não;BIM;3320;3320;;;;3318;2;3320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:41;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.111.45;VM48Y15708;00:17:C8:6D:79:41;KM6D7941;DCS2 -UP;;Não;Sim;Laser;Impressora;;DCS2 -UP;2T6_S000.002.302;2019/03/07 12:03:08;2020/03/05 11:06:41;Não;BIM;30061;30061;;;;29898;163;30061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2019/08/20 08:27:31;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.165.170.189;VM49123542;00:17:C8:6E:C5:27;KM6EC527;DCS2 -NOVA Mambone;;Não;Sim;Laser;Impressora;;DCS2 -NOVA Mambone;2T6_S000.002.028;2019/07/05 17:47:16;2019/08/20 08:50:23;Não;BIM;21;21;;;;21;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:14;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.234;VM49123089;00:17:C8:6E:B8:B3;KM6EB8B3;PRP -Parque Poetas Prestige;;Não;Sim;Laser;Impressora;;PRP -Parque Poetas Prestige;2T6_S000.002.302;2019/07/05 02:01:49;2020/03/05 11:14:20;Não;BIM;29;29;;;;29;;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:29;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.100.153;VM48Y13839;00:17:C8:6D:3D:6A;KM6D3D6A;PRN -Nampula Empresas;;Não;Sim;Laser;Impressora;;PRN -Nampula Empresas;2T6_S000.002.028;2019/06/18 17:41:58;2020/03/05 11:06:05;Não;BIM;25036;25036;;;;25036;;25036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/02/04 11:35:02;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.88;VM48Y13476;00:17:C8:6D:2E:94;KM6D2E94;;;Não;Sim;Laser;Impressora;;;2T6_S000.002.302;2019/10/14 19:39:09;2020/02/04 11:10:49;Não;BIM;8658;8658;;;;8576;82;8658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/04 16:31:27;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.100.109;VM48Y14694;00:17:C8:6D:42:F9;KM6D42F9;DCN -Nacala;;Não;Sim;Laser;Impressora;;DCN -Nacala;2T6_S000.002.028;2019/07/10 12:16:57;2020/03/04 15:47:49;Não;BIM;32224;32224;;;;31738;486;32224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:31;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.99.152;VM48Y15027;00:17:C8:6D:3B:DE;KM6D3BDE;DCC -Eduardo Mondl Quelimane;;Não;Sim;Laser;Impressora;;DCC -Eduardo Mondl Quelimane;2T6_S000.002.028;2019/05/17 16:16:41;2020/03/05 11:06:12;Não;BIM;4188;4188;;;;4108;80;4188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:54:47;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.165.195.151;R4Z8503077;00:17:C8:68:DA:6C;PBMZFPM3U02;PRP -25 Setembro Prestige;;Não;Sim;Laser;Multifunções;;PRP -25 Setembro Prestige;2TF_S000.001.319;2020/02/28 17:42:05;2020/03/05 11:21:35;Não;BIM;3773;3773;;2907;866;2103;1670;3773;;2907;;866;;;2142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;"Em Espera";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:38;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.108.56;VM48Y13674;00:17:C8:6D:3C:FB;KM6D3CFB;;;Não;Sim;Laser;Impressora;;;2T6_S000.002.302;2019/10/08 19:39:34;2020/03/05 11:10:26;Não;BIM;26919;26919;;;;26441;478;26919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:12;Gerir;Gerir;Kyocera;TASKalfa 3212i;10.160.48.46;R428903762;00:17:C8:64:C0:82;PEMZSE12D02;Middle Office Apoio Corporate;;Não;Sim;Laser;Multifunções;;Middle Office Apoio Corporate;2V6_2000.001.409;2019/04/02 14:48:23;2020/03/05 11:15:38;Não;BIM;75495;75495;;26375;49120;57230;18265;75489;6;26375;;49120;;;176120;75489;;;;6;;;;57230;;;;;;18265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;100;;;;;;;;;;"Em Espera...";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:26;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.97.187;R4Z8503362;00:17:C8:68:D9:E0;PBMZ0CKX01;DCN -Mecufi;;Não;Sim;Laser;Multifunções;;DCN -Mecufi;2TF_S000.001.319;2019/09/23 18:37:18;2020/03/05 11:16:21;Não;BIM;13035;13035;;9934;3101;8558;4477;13035;;9934;;3101;;;7450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;"Em Espera";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:11;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.100.1;R4Z8603988;00:17:C8:68:EB:99;PBMZ0NCX01;DCN-ANGOCHE;;Não;Sim;Laser;Multifunções;;DCN-ANGOCHE;2TF_S000.001.319;2019/09/09 20:39:44;2020/03/05 11:15:39;Não;BIM;12917;12917;;244;12673;8665;4252;12917;;244;;12673;;;12278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;"Em Espera";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:11;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.104.125;VM48Y15385;00:17:C8:6D:78:AB;KM6D78AB;DCC -Manga;;Não;Sim;Laser;Impressora;;DCC -Manga;2T6_S000.002.028;2019/05/29 19:36:13;2020/03/05 11:15:37;Não;BIM;25517;25517;;;;25471;46;25517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:52;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.98.60;R4Z8X08823;00:17:C8:6C:2D:16;PBMZ0BCX01;DCN -Samora Machel Lichinga;;Não;Sim;Laser;Multifunções;;DCN -Samora Machel Lichinga;2TF_S000.002.201;2019/05/23 21:30:20;2020/03/05 11:06:55;Não;BIM;20268;20268;;15213;5055;16883;3385;20268;;15213;;5055;;;32766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:19;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.166.30.9;VM48Y15525;00:17:C8:6D:78:9F;KM6D789F;443-DOEC -DTC -Caixa Especial;;Não;Sim;Laser;Impressora;;443-DOEC -DTC -Caixa Especial;2T6_S000.002.302;2019/09/09 20:39:35;2020/03/05 11:14:38;Não;BIM;14253;14253;;;;14253;;14253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:31;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.98.90;VM48Y13361;00:17:C8:6D:37:CE;KM6D37CE;DCN -LAGO Cm;;Não;Sim;Laser;Impressora;;DCN -LAGO Cm;2T6_S000.002.028;2019/05/29 19:36:06;2020/03/05 11:10:15;Não;BIM;7096;7096;;6437;;7090;6;7096;;6437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:46:20;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.97.36;VM48Z16900;00:17:C8:6D:98:2D;KM6D982D;DCN -MBIM Comercio;;Não;Sim;Laser;Impressora;;DCN -MBIM Comercio;2T6_S000.002.028;2019/05/29 19:36:01;2020/03/05 11:08:11;Não;BIM;22676;22676;;;;22662;14;22676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:25;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.107.151;VM48Y14873;00:17:C8:6D:3E:53;KM6D3E53;DCS1 -XAI -XAI;;Não;Sim;Laser;Impressora;;DCS1 -XAI -XAI;2T6_S000.002.302;2019/05/17 13:04:47;2020/03/05 11:17:40;Não;BIM;17471;17471;;;;17471;;17471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:46:05;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.165.177.89;LS67Z47881;00:17:C8:57:A1:E9;PBMZFPMKX02;DCS1 -Amilcar Cabral;;Não;Sim;Laser;Multifunções;;DCS1 -Amilcar Cabral;2P0_2000.007.124;2018/05/17 11:06:36;2020/03/05 11:07:38;Não;BIM;138630;138630;;117997;20633;76619;62011;138630;;117997;;20633;;;42821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:40;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.104.75;R4Z8X08771;00:17:C8:6C:A5:29;PBMZ0SJX01;DCC - Dondo;;Não;Sim;Laser;Multifunções;;DCC - Dondo;2TF_S000.002.201;2019/05/16 17:42:27;2020/03/05 11:18:06;Não;BIM;72612;72612;;33406;39206;55780;16832;72612;;33406;;39206;;;86391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;;"Processando";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:29;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.101.28;VM48Y13943;00:17:C8:6D:3A:7D;KM6D3A7D;PRP -Nampula Prestige;;Não;Sim;Laser;Impressora;;PRP -Nampula Prestige;2T6_S000.002.028;2019/05/17 15:32:37;2020/03/05 11:16:28;Não;BIM;29055;29055;;;;29051;4;29055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:33;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.107.18;VM48Y14871;00:17:C8:6D:3C:06;KM6D3C06;588-DCS1-BILENE;;Não;Sim;Laser;Impressora;;588-DCS1-BILENE;2T6_S000.002.028;2019/08/30 15:16:47;2020/03/05 11:06:17;Não;BIM;11196;11196;;;;9368;1828;11196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:24;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.99.145;R4Z8X09216;00:17:C8:6C:B0:07;PBMZ0ZEX01;DCC -Eduardo Mondl Quelimane;;Não;Sim;Laser;Multifunções;;DCC -Eduardo Mondl Quelimane;2TF_S000.001.349;2019/06/26 05:38:21;2020/03/05 11:16:16;Não;BIM;66760;66760;;29939;36821;51802;14958;66760;;29939;;36821;;;84801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:22;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.160.48.57;R4Z8502315;00:17:C8:68:CE:5D;PEMZSE13D01;DAU -DIR De Auditoria;;Não;Sim;Laser;Multifunções;;DAU -DIR De Auditoria;2TF_S000.002.201;2019/09/12 13:40:11;2020/03/05 11:16:10;Não;BIM;25626;25626;;24567;1059;6355;19271;25626;;24567;;1059;;;2300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:48:30;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.103.23;VM48Z16190;00:17:C8:6D:84:D8;KM6D84D8;PRP -Chimoio Prestige;;Não;Sim;Laser;Impressora;;PRP -Chimoio Prestige;2T6_S000.002.028;2019/07/05 03:20:55;2020/03/05 11:11:57;Não;BIM;4389;4389;;;;4389;;4389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
